Belgium|none|Brussels|https://www.facebook.com/groups/free.code.camp.brussels/|https://maps.googleapis.com/maps/api/geocode/json?address=Brussels,Belgium
Belgium|none|Gent|https://www.facebook.com/groups/free.code.camp.gent/|https://maps.googleapis.com/maps/api/geocode/json?address=Gent,Belgium
Belgium|none|Leuven|https://www.facebook.com/groups/free.code.camp.leuven/|https://maps.googleapis.com/maps/api/geocode/json?address=Leuven,Belgium
Belize|none|Belize City|https://www.facebook.com/groups/free.code.camp.belize.city/|https://maps.googleapis.com/maps/api/geocode/json?address=Belize+City,Belize
Belize|none|Belize|https://www.facebook.com/groups/free.code.camp.belize/|https://maps.googleapis.com/maps/api/geocode/json?address=Belize,Belize
Belize|none|Louisville|https://www.facebook.com/groups/free.code.camp.Louisville|https://maps.googleapis.com/maps/api/geocode/json?address=Louisville,Belize
Benin|none|Cotonou|https://www.facebook.com/groups/free.code.camp.cotonou/|https://maps.googleapis.com/maps/api/geocode/json?address=Cotonou,Benin
Bermuda|none|Saint George|https://www.facebook.com/groups/free.code.camp.saint.george/|https://maps.googleapis.com/maps/api/geocode/json?address=Saint+George,Bermuda
Bolivia|none|Sucre|https://www.facebook.com/groups/free.code.camp.Sucre/|https://maps.googleapis.com/maps/api/geocode/json?address=Sucre,Bolivia
Bolivia|none|La Paz|https://www.facebook.com/groups/free.code.camp.La.Paz/|https://maps.googleapis.com/maps/api/geocode/json?address=La+Paz,Bolivia
Bolivia|none|Santa Cruz|https://www.facebook.com/groups/free.code.camp.SC/|https://maps.googleapis.com/maps/api/geocode/json?address=Santa+Cruz,Bolivia
Bosnia and Herzegovina|none|Banja Luka|https://www.facebook.com/groups/free.code.camp.banja.luka/|https://maps.googleapis.com/maps/api/geocode/json?address=Banja+Luka,Bosnia+and+Herzegovina
Bosnia and Herzegovina|none|Bijeljina|https://www.facebook.com/groups/free.code.camp.bijeljina/|https://maps.googleapis.com/maps/api/geocode/json?address=Bijeljina,Bosnia+and+Herzegovina
Bosnia and Herzegovina|none|Mostar|https://www.facebook.com/groups/free.code.camp.mostar/|https://maps.googleapis.com/maps/api/geocode/json?address=Mostar,Bosnia+and+Herzegovina
Bosnia and Herzegovina|none|Sarajevo|https://www.facebook.com/groups/free.code.camp.sarajevo|https://maps.googleapis.com/maps/api/geocode/json?address=Sarajevo,Bosnia+and+Herzegovina
Bosnia and Herzegovina|none|Zenica|https://www.facebook.com/groups/free.code.camp.bih.zenica/|https://maps.googleapis.com/maps/api/geocode/json?address=Zenica,Bosnia+and+Herzegovina
Brazil|none|Americana|https://www.facebook.com/groups/free.code.camp.americana/|https://maps.googleapis.com/maps/api/geocode/json?address=Americana,Brazil
Brazil|none|Apucarana|https://www.facebook.com/groups/free.code.camp.your.apucarana.parana/|https://maps.googleapis.com/maps/api/geocode/json?address=Apucarana,Brazil
Brazil|none|Araraquara|https://www.facebook.com/groups/free.code.camp.araraquara/|https://maps.googleapis.com/maps/api/geocode/json?address=Araraquara,Brazil
Brazil|none|Aracaju|https://www.facebook.com/groups/free.code.camp.aracaju/|https://maps.googleapis.com/maps/api/geocode/json?address=Aracaju,Brazil
Brazil|none|Balneario Camboriu|https://www.facebook.com/groups/free.code.camp.bc/|https://maps.googleapis.com/maps/api/geocode/json?address=Balneario+Camboriu,Brazil
Brazil|none|Bauru|https://www.facebook.com/groups/free.code.camp.bauru/|https://maps.googleapis.com/maps/api/geocode/json?address=Bauru,Brazil
Brazil|none|Belem|https://www.facebook.com/groups/free.code.camp.belem/|https://maps.googleapis.com/maps/api/geocode/json?address=Belem,Brazil
Brazil|none|Belo Horizonte|https://www.facebook.com/groups/free.code.camp.belo.horizonte/|https://maps.googleapis.com/maps/api/geocode/json?address=Belo+Horizonte,Brazil
Brazil|none|Blumenau|https://www.facebook.com/groups/free.code.camp.blumenau/|https://maps.googleapis.com/maps/api/geocode/json?address=Blumenau,Brazil
Brazil|none|Boa Vista|https://www.facebook.com/groups/free.code.camp.boa.vista/|https://maps.googleapis.com/maps/api/geocode/json?address=Boa+Vista,Brazil
Brazil|none|Brasilia|https://www.facebook.com/groups/free.code.camp.brasilia/|https://maps.googleapis.com/maps/api/geocode/json?address=Brasilia,Brazil
Brazil|none|Brotas|https://www.facebook.com/groups/free.code.camp.brotas.sp|https://maps.googleapis.com/maps/api/geocode/json?address=Brotas,Brazil
Brazil|none|Campina Grande|https://www.facebook.com/groups/907676752679032/|https://maps.googleapis.com/maps/api/geocode/json?address=Campina+Grande,Brazil
Brazil|none|Campinas|https://www.facebook.com/groups/free.code.camp.campinas/|https://maps.googleapis.com/maps/api/geocode/json?address=Campinas,Brazil
Brazil|none|Campo Grande|https://www.facebook.com/groups/768732203272622/|https://maps.googleapis.com/maps/api/geocode/json?address=Campo+Grande,Brazil
Brazil|none|Caruaru|https://www.facebook.com/groups/free.code.camp.caruaru/|https://maps.googleapis.com/maps/api/geocode/json?address=Caruaru,Brazil
Brazil|none|Caxias do Sul|https://www.facebook.com/groups/free.code.camp.caxias.do.sul/|https://maps.googleapis.com/maps/api/geocode/json?address=Caxias+do+Sul,Brazil
Brazil|none|Chapeco|https://www.facebook.com/groups/free.code.camp.chapeco/|https://maps.googleapis.com/maps/api/geocode/json?address=Chapeco,Brazil
Brazil|none|Curitiba|https://www.facebook.com/groups/free.code.camp.curitiba/|https://maps.googleapis.com/maps/api/geocode/json?address=Curitiba,Brazil
Brazil|none|Engenheiro Coelho|https://www.facebook.com/groups/free.code.camp.engenheiro.coelho/|https://maps.googleapis.com/maps/api/geocode/json?address=Engenheiro+Coelho,Brazil
Brazil|none|Florianopolis|https://www.facebook.com/groups/free.code.camp.florianopolis/|https://maps.googleapis.com/maps/api/geocode/json?address=Florianopolis,Brazil
Brazil|none|Fortaleza|https://www.facebook.com/groups/free.code.group.fortaleza/|https://maps.googleapis.com/maps/api/geocode/json?address=Fortaleza,Brazil
Brazil|none|Franca|https://www.facebook.com/groups/free.code.camp.franca/|https://maps.googleapis.com/maps/api/geocode/json?address=Franca,Brazil
Brazil|none|Goiania|https://www.facebook.com/groups/free.code.camp.goiania/|https://maps.googleapis.com/maps/api/geocode/json?address=Goiania,Brazil
Brazil|none|Guaratingueta|https://www.facebook.com/groups/free.code.camp.guaratingueta/|https://maps.googleapis.com/maps/api/geocode/json?address=Guaratingueta,Brazil
Brazil|none|Guarapuava|https://www.facebook.com/groups/free.code.camp.guarapuava/|https://maps.googleapis.com/maps/api/geocode/json?address=Guarapuava,Brazil
Brazil|none|Itajuba|https://www.facebook.com/groups/free.code.camp.itajuba/|https://maps.googleapis.com/maps/api/geocode/json?address=Itajuba,Brazil
Brazil|none|Jacarei|https://www.facebook.com/groups/free.code.camp.sao.paulo.jacarei/|https://maps.googleapis.com/maps/api/geocode/json?address=Jacarei,Brazil
Brazil|none|Joao Pessoa|https://www.facebook.com/groups/free.code.camp.joao.pessoa/|https://maps.googleapis.com/maps/api/geocode/json?address=Joao+Pessoa,Brazil
Brazil|none|Joinville|https://www.facebook.com/groups/free.code.camp.joinville/|https://maps.googleapis.com/maps/api/geocode/json?address=Joinville,Brazil
Brazil|none|Londrina|https://www.facebook.com/groups/free.code.camp.londrina/|https://maps.googleapis.com/maps/api/geocode/json?address=Londrina,Brazil
Brazil|none|Lucas do Rio Verde|https://www.facebook.com/groups/1683221241966841/|https://maps.googleapis.com/maps/api/geocode/json?address=Lucas+do+Rio+Verde,Brazil
Brazil|none|Maceió|https://www.facebook.com/groups/free.code.camp.alagoas/|https://maps.googleapis.com/maps/api/geocode/json?address=Maceió,Brazil
Brazil|none|Mogi das Cruzes|https://www.facebook.com/groups/free.code.camp.mogidascruzes/|https://maps.googleapis.com/maps/api/geocode/json?address=Mogi+das+Cruzes,Brazil
Brazil|none|Natal|https://www.facebook.com/groups/free.code.camp.natal|https://maps.googleapis.com/maps/api/geocode/json?address=Natal,Brazil
Brazil|none|Olinda|https://www.facebook.com/groups/free.code.camp.olinda/|https://maps.googleapis.com/maps/api/geocode/json?address=Olinda,Brazil
Brazil|none|Ouro Fino|https://www.facebook.com/groups/free.code.camp.ouro.fino.mg/|https://maps.googleapis.com/maps/api/geocode/json?address=Ouro+Fino,Brazil
Brazil|none|Porto Alegre|https://www.facebook.com/groups/free.code.camp.porto.alegre.rs/|https://maps.googleapis.com/maps/api/geocode/json?address=Porto+Alegre,Brazil
Brazil|none|Recife|https://www.facebook.com/groups/free.code.camp.recife|https://maps.googleapis.com/maps/api/geocode/json?address=Recife,Brazil
Brazil|none|Riberão Preto|https://www.facebook.com/groups/fcc.ribeiraopreto/|https://maps.googleapis.com/maps/api/geocode/json?address=Riberão+Preto,Brazil
Brazil|none|Rio de Janeiro|https://www.facebook.com/groups/free.code.camp.rio.de.janeiro/|https://maps.googleapis.com/maps/api/geocode/json?address=Rio+de+Janeiro,Brazil
Brazil|none|Salvador|https://www.facebook.com/groups/free.code.camp.salvador/|https://maps.googleapis.com/maps/api/geocode/json?address=Salvador,Brazil
Brazil|none|Santos|https://www.facebook.com/groups/free.code.camp.santos|https://maps.googleapis.com/maps/api/geocode/json?address=Santos,Brazil
Brazil|none|Sao Carlos|https://www.facebook.com/groups/free.code.camp.sao.carlos|https://maps.googleapis.com/maps/api/geocode/json?address=Sao+Carlos,Brazil
Brazil|none|Sao Joao da Boa Vista|https://www.facebook.com/groups/free.code.camp.sao.joao.da.boa.vista/|https://maps.googleapis.com/maps/api/geocode/json?address=Sao+Joao+da+Boa+Vista,Brazil
Brazil|none|Sao Jose dos Campos|https://www.facebook.com/groups/free.code.camp.sjc/|https://maps.googleapis.com/maps/api/geocode/json?address=Sao+Jose+dos+Campos,Brazil
Brazil|none|Sao Paulo|https://www.facebook.com/groups/free.code.camp.sao.paulo/|https://maps.googleapis.com/maps/api/geocode/json?address=Sao+Paulo,Brazil
Brazil|none|Sorocaba|https://www.facebook.com/groups/free.code.camp.sorocaba.sp/|https://maps.googleapis.com/maps/api/geocode/json?address=Sorocaba,Brazil
Brazil|none|Teresina|https://www.facebook.com/groups/free.code.camp.teresina.piaui/|https://maps.googleapis.com/maps/api/geocode/json?address=Teresina,Brazil
Brazil|none|Uberlandia|https://www.facebook.com/groups/free.code.camp.uberlandia/|https://maps.googleapis.com/maps/api/geocode/json?address=Uberlandia,Brazil
Brazil|none|Vitória|https://www.facebook.com/groups/free.code.camp.vitoria.e.regiao.metropolitana.es/|https://maps.googleapis.com/maps/api/geocode/json?address=Vitória,Brazil
Brunei|none|Bandar Seri Begawan|https://www.facebook.com/groups/free.code.camp.brunei.darussalam/|https://maps.googleapis.com/maps/api/geocode/json?address=Bandar+Seri+Begawan,Brunei
Bulgaria|none|Sofia|https://www.facebook.com/groups/free.code.camp.sofia/|https://maps.googleapis.com/maps/api/geocode/json?address=Sofia,Bulgaria
Bulgaria|none|Varna|https://www.facebook.com/groups/free.code.camp.varna|https://maps.googleapis.com/maps/api/geocode/json?address=Varna,Bulgaria
Cambodia|none|Phnom Penh|https://www.facebook.com/groups/free.code.camp.phnompenh.cambodia/|https://maps.googleapis.com/maps/api/geocode/json?address=Phnom+Penh,Cambodia
Cameroon|none|Yaounde|https://www.facebook.com/groups/free.code.camp.yaounde|https://maps.googleapis.com/maps/api/geocode/json?address=Yaounde,Cameroon
Cameroon|none|Douala|https://www.facebook.com/groups/free.code.camp.douala/|https://maps.googleapis.com/maps/api/geocode/json?address=Douala,Cameroon
Cameroon|none|Dschang|https://www.facebook.com/groups/free.code.camp.dschang/|https://maps.googleapis.com/maps/api/geocode/json?address=Dschang,Cameroon
Canada|Alberta|Calgary|https://www.facebook.com/groups/free.code.camp.calgary/|https://maps.googleapis.com/maps/api/geocode/json?address=Calgary,Alberta,Canada
Canada|Alberta|Canmore|https://www.facebook.com/groups/free.code.camp.Canmore.Alberta/|https://maps.googleapis.com/maps/api/geocode/json?address=Canmore,Alberta,Canada
Canada|Alberta|Edmonton|https://www.facebook.com/groups/free.code.camp.edmonton/|https://maps.googleapis.com/maps/api/geocode/json?address=Edmonton,Alberta,Canada
Canada|British Columbia|Abbotsford|https://www.facebook.com/groups/free.code.camp.abbotsford/|https://maps.googleapis.com/maps/api/geocode/json?address=Abbotsford,British+Columbia,Canada
Canada|British Columbia|Fort St. John|https://www.facebook.com/groups/free.code.camp.fort.st.john/|https://maps.googleapis.com/maps/api/geocode/json?address=Fort+St.+John,British+Columbia,Canada
Canada|British Columbia|Hazelton|https://www.facebook.com/groups/free.code.camp.hazelton.britishcolumbia/|https://maps.googleapis.com/maps/api/geocode/json?address=Hazelton,British+Columbia,Canada
Canada|British Columbia|Kelowna|https://www.facebook.com/groups/free.code.camp.kelowna/|https://maps.googleapis.com/maps/api/geocode/json?address=Kelowna,British+Columbia,Canada
Canada|British Columbia|Nelson|https://www.facebook.com/groups/free.code.camp.nelson.bc/|https://maps.googleapis.com/maps/api/geocode/json?address=Nelson,British+Columbia,Canada
Canada|British Columbia|New Westminster|https://www.facebook.com/groups/free.code.camp.new.westminster/|https://maps.googleapis.com/maps/api/geocode/json?address=New+Westminster,British+Columbia,Canada
Canada|British Columbia|Prince George|https://www.facebook.com/groups/free.code.camp.princegeorge/|https://maps.googleapis.com/maps/api/geocode/json?address=Prince+George,British+Columbia,Canada
Canada|British Columbia|Surrey|https://www.facebook.com/groups/free.code.camp.surrey/|https://maps.googleapis.com/maps/api/geocode/json?address=Surrey,British+Columbia,Canada
Canada|British Columbia|Vancouver|https://www.facebook.com/groups/free.code.camp.vancouver.bc.canada/|https://maps.googleapis.com/maps/api/geocode/json?address=Vancouver,British+Columbia,Canada
Canada|British Columbia|Victoria|https://www.facebook.com/groups/free.code.camp.victoria.bc.canada/|https://maps.googleapis.com/maps/api/geocode/json?address=Victoria,British+Columbia,Canada
Canada|Manitoba|Winnipeg|https://www.facebook.com/groups/free.code.camp.winnipeg/|https://maps.googleapis.com/maps/api/geocode/json?address=Winnipeg,Manitoba,Canada
Canada|New Brunswick|Fredericton|https://www.facebook.com/groups/free.code.camp.Fredericton/|https://maps.googleapis.com/maps/api/geocode/json?address=Fredericton,New+Brunswick,Canada
Canada|New Brunswick|Moncton|https://www.facebook.com/groups/free.code.camp.Moncton/|https://maps.googleapis.com/maps/api/geocode/json?address=Moncton,New+Brunswick,Canada
Canada|New Foundland|St. John's|https://www.facebook.com/groups/free.code.camp.st.johns/|https://maps.googleapis.com/maps/api/geocode/json?address=St.+John's,New+Foundland,Canada
Canada|Nova Scotia|Halifax|https://www.facebook.com/groups/free.code.camp.halifax/|https://maps.googleapis.com/maps/api/geocode/json?address=Halifax,Nova+Scotia,Canada
Canada|Nova Scotia|Sydney|https://www.facebook.com/groups/free.code.camp.sydney.ns/|https://maps.googleapis.com/maps/api/geocode/json?address=Sydney,Nova+Scotia,Canada
Canada|Ontario|Barrie|https://www.facebook.com/groups/free.code.camp.Barrie.Ontario/|https://maps.googleapis.com/maps/api/geocode/json?address=Barrie,Ontario,Canada
Canada|Ontario|Cambridge|https://www.facebook.com/groups/free.code.camp.Cambridge.ON.Canada/|https://maps.googleapis.com/maps/api/geocode/json?address=Cambridge,Ontario,Canada
Canada|Ontario|Hamilton|https://www.facebook.com/groups/free.code.camp.hamilton/|https://maps.googleapis.com/maps/api/geocode/json?address=Hamilton,Ontario,Canada
Canada|Ontario|Kingston|https://www.facebook.com/groups/free.code.camp.kingston.ontario/|https://maps.googleapis.com/maps/api/geocode/json?address=Kingston,Ontario,Canada
Canada|Ontario|London|https://www.facebook.com/groups/free.code.camp.london.on/|https://maps.googleapis.com/maps/api/geocode/json?address=London,Ontario,Canada
Canada|Ontario|Mississauga|https://www.facebook.com/groups/free.code.camp.sauga|https://maps.googleapis.com/maps/api/geocode/json?address=Mississauga,Ontario,Canada
Canada|Ontario|North Bay|https://www.facebook.com/groups/free.code.camp.north.bay/|https://maps.googleapis.com/maps/api/geocode/json?address=North+Bay,Ontario,Canada
Canada|Ontario|North York|https://www.facebook.com/groups/free.code.camp.north.york/|https://maps.googleapis.com/maps/api/geocode/json?address=North+York,Ontario,Canada
Canada|Ontario|Ottawa|https://www.facebook.com/groups/free.code.camp.ottawa/|https://maps.googleapis.com/maps/api/geocode/json?address=Ottawa,Ontario,Canada
Canada|Ontario|Owen Sound|https://www.facebook.com/groups/free.code.camp.owen.sound|https://maps.googleapis.com/maps/api/geocode/json?address=Owen+Sound,Ontario,Canada
Canada|Ontario|Peterborough|https://www.facebook.com/groups/free.code.camp.peterborough/|https://maps.googleapis.com/maps/api/geocode/json?address=Peterborough,Ontario,Canada
Canada|Ontario|Scarborough|https://www.facebook.com/groups/free.code.camp.scarborough/|https://maps.googleapis.com/maps/api/geocode/json?address=Scarborough,Ontario,Canada
Canada|Ontario|Toronto|https://www.facebook.com/groups/free.code.camp.to/|https://maps.googleapis.com/maps/api/geocode/json?address=Toronto,Ontario,Canada
Canada|Prince Edward Island|Charlottetown|https://www.facebook.com/groups/free.code.camp.charlottetown/|https://maps.googleapis.com/maps/api/geocode/json?address=Charlottetown,Prince+Edward+Island,Canada
Canada|Saskatchewan|Moose Jaw|https://www.facebook.com/groups/free.code.camp.moosejaw/|https://maps.googleapis.com/maps/api/geocode/json?address=Moose+Jaw,Saskatchewan,Canada
Canada|Québec|Montreal|https://www.facebook.com/groups/free.code.camp.montreal/|https://maps.googleapis.com/maps/api/geocode/json?address=Montreal,Québec,Canada
Canada|Québec|Québec|https://www.facebook.com/groups/free.code.camp.quebec.city/|https://maps.googleapis.com/maps/api/geocode/json?address=Québec,Québec,Canada
Chile|none|Santiago|https://www.facebook.com/groups/free.code.camp.santiago/|https://maps.googleapis.com/maps/api/geocode/json?address=Santiago,Chile
Chile|none|Valdivia|https://www.facebook.com/groups/free.code.camp.valdivia/|https://maps.googleapis.com/maps/api/geocode/json?address=Valdivia,Chile
Chile|none|Valparaiso|https://www.facebook.com/groups/free.code.camp.valparaiso/|https://maps.googleapis.com/maps/api/geocode/json?address=Valparaiso,Chile
China|none|Beijing|https://www.facebook.com/groups/free.code.camp.beijing/|https://maps.googleapis.com/maps/api/geocode/json?address=Beijing,China
China|none|Changchun|https://www.facebook.com/groups/free.code.camp.changchun/|https://maps.googleapis.com/maps/api/geocode/json?address=Changchun,China
China|none|Changsha|https://www.facebook.com/groups/free.code.camp.changsha/|https://maps.googleapis.com/maps/api/geocode/json?address=Changsha,China
China|none|Chengdu|https://www.facebook.com/groups/free.code.camp.chengdu/|https://maps.googleapis.com/maps/api/geocode/json?address=Chengdu,China
China|none|Chongqing|https://www.facebook.com/groups/free.code.camp.chongqing/|https://maps.googleapis.com/maps/api/geocode/json?address=Chongqing,China
China|none|Guangzhou|https://www.facebook.com/groups/free.code.camp.guangzhou/|https://maps.googleapis.com/maps/api/geocode/json?address=Guangzhou,China
China|none|Hangzhou|https://www.facebook.com/groups/free.code.camp.hangzhou/|https://maps.googleapis.com/maps/api/geocode/json?address=Hangzhou,China
China|none|Jincheng|https://www.facebook.com/groups/free.code.camp.jincheng/|https://maps.googleapis.com/maps/api/geocode/json?address=Jincheng,China
China|none|Kunming|https://www.facebook.com/groups/free.code.camp.kunming/|https://maps.googleapis.com/maps/api/geocode/json?address=Kunming,China
China|none|Linyi|https://www.facebook.com/groups/free.code.camp.Linyi/|https://maps.googleapis.com/maps/api/geocode/json?address=Linyi,China
China|none|Nanjing|https://www.facebook.com/groups/free.code.camp.nanjing/|https://maps.googleapis.com/maps/api/geocode/json?address=Nanjing,China
China|none|Shanghai|https://www.facebook.com/groups/963661723712718/|https://maps.googleapis.com/maps/api/geocode/json?address=Shanghai,China
China|none|Shenzhen|https://www.facebook.com/groups/free.code.camp.shenzhen/|https://maps.googleapis.com/maps/api/geocode/json?address=Shenzhen,China
China|none|Shijiazhuang|https://www.facebook.com/groups/free.code.camp.shijiazhuang/|https://maps.googleapis.com/maps/api/geocode/json?address=Shijiazhuang,China
China|none|Suzhou|https://www.facebook.com/groups/free.code.camp.suzhou/|https://maps.googleapis.com/maps/api/geocode/json?address=Suzhou,China
China|none|Tianjin|https://www.facebook.com/groups/free.code.camp.Tianjin/|https://maps.googleapis.com/maps/api/geocode/json?address=Tianjin,China
China|none|Wuhan|https://www.facebook.com/groups/free.code.camp.wuhan/|https://maps.googleapis.com/maps/api/geocode/json?address=Wuhan,China
China|none|Xi'an|https://www.facebook.com/groups/free.code.camp.xian/|https://maps.googleapis.com/maps/api/geocode/json?address=Xi'an,China
China|none|Xiamen|https://www.facebook.com/groups/free.code.camp.xiamen/|https://maps.googleapis.com/maps/api/geocode/json?address=Xiamen,China
China|none|Zhengzhou|https://www.facebook.com/groups/free.code.camp.zhengzhou/|https://maps.googleapis.com/maps/api/geocode/json?address=Zhengzhou,China
Colombia|none|Barranquilla|https://www.facebook.com/groups/free.code.camp.barranquilla.co/|https://maps.googleapis.com/maps/api/geocode/json?address=Barranquilla,Colombia
Colombia|none|Bogota|https://www.facebook.com/groups/free.code.camp.bogota/|https://maps.googleapis.com/maps/api/geocode/json?address=Bogota,Colombia
Colombia|none|Bucaramanga|https://www.facebook.com/groups/free.code.camp.bucaramanga/|https://maps.googleapis.com/maps/api/geocode/json?address=Bucaramanga,Colombia
Colombia|none|Cali|https://www.facebook.com/groups/free.code.camp.cali/|https://maps.googleapis.com/maps/api/geocode/json?address=Cali,Colombia
Colombia|none|Manizales|https://www.facebook.com/groups/free.code.camp.manizales/|https://maps.googleapis.com/maps/api/geocode/json?address=Manizales,Colombia
Colombia|none|Medellin|https://www.facebook.com/groups/free.code.camp.Medellin.col/|https://maps.googleapis.com/maps/api/geocode/json?address=Medellin,Colombia
Colombia|none|Pasto|https://www.facebook.com/groups/free.code.camp.pasto/|https://maps.googleapis.com/maps/api/geocode/json?address=Pasto,Colombia
Colombia|none|Popayan|https://www.facebook.com/groups/free.code.camp.popayan/|https://maps.googleapis.com/maps/api/geocode/json?address=Popayan,Colombia
Colombia|none|Riohacha|https://www.facebook.com/groups/free.code.camp.riohacha/|https://maps.googleapis.com/maps/api/geocode/json?address=Riohacha,Colombia
Colombia|none|Quibdo|https://www.facebook.com/groups/free.code.camp.quibdo/|https://maps.googleapis.com/maps/api/geocode/json?address=Quibdo,Colombia
Costa Rica|none|San Jose|https://www.facebook.com/groups/free.code.camp.san.jose.costa.rica/|https://maps.googleapis.com/maps/api/geocode/json?address=San+Jose,Costa+Rica
